id,label,left_id,left_title,left_manufacturer,left_price,right_id,right_title,right_manufacturer,right_price
223,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade,,108.87
224,0,1305,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,891,microspot macdraft professional edition,,249.99
225,0,1251,adobe acrobat standard 8.0,adobe,449.99,917,adobe cs3 design standard upsell,,934.99
226,0,93,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,2867,microsoft onenote 2007 ( pc ),,99.95
227,1,92,computrace lojack for laptops 4 year subscription,absolute software,119.99,1648,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,,105.68
228,0,511,microsoft publisher 2007 version upgrade,microsoft,99.95,3175,microsoft ( r ) powerpoint ( r ) 2002 upgrade,,108.87
229,0,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,897,adobe contribute cs3 upgrade,,82.99
230,0,1262,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,955,adobe pagemaker 7.0 for mac version upgrade,,79.99
231,0,273,quickbooks credit card processing kit 3.0,intuit,39.95,1253,quickbooks ( r ),,199.99
232,0,991,instant immersion spanish audio deluxe,topics entertainment,39.95,260,topics entertainment instant immersion german 2.0,,17.55
233,0,705,professional home design suite platinum,punch ! software,99.95,204,punch software pro home design suite,,61.8
234,0,229,vcomm system suite professional 7,avanquest,49.95,352,adobe cs3 flash professional,,724.99
235,0,532,quickbooks pro 2007 for mac ( mac ),intuit,199.95,1099,quickbooks ( r ) premier 2003,,499.99
236,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
237,0,1282,adobe after effects cs3,adobe,999.0,2177,adobe after effects professional 7.0 software effects software,,998.95
238,0,1199,dreamweaver cs3 9 mac ed 1u,adobe-education-box,199.0,3138,adobe dreamweaver cs3 complete package 1 user academic cd mac,,189.0
239,1,1283,namo webeditor 2006,namo,99.99,496,csdc namo webeditor suite 2006,,83.92
240,0,1334,adobe creative suite cs3 web standard,adobe,999.0,1612,total training for adobe creative suite 3 design premium,,279.95
241,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,2137,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
242,0,586,quickbooks premier professional services edition 2007,intuit,399.95,1036,quickbooks ( r ) pro 2007 edition 3-user,,499.99
243,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,1105,microsoft visual basic . net standard 2003,,108.95
244,0,592,adobe after effects cs3 upgrade,adobe,299.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
245,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,2423,microsoft student with encarta premium 2008 complete package,,43.6
246,0,615,adobe creative suite cs3 design standard upgrade,adobe,399.0,1146,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
247,1,987,casual games pack,egames,19.99,825,egames . inc casual games pack,,16.62
248,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,3183,microsoft ( r ) money 2004 standard,,29.99
249,0,1042,genuine fractals print pro 4.1 sharpener pro 2.0,onone software,,1440,onone software inc. gpp-55211 genuine fractals print pro 5 1u,,274.97
250,0,453,phonics success deluxe 2006 ( large box ),topics entertainment,49.99,548,topics entertainment math success deluxe 2008,,31.06
251,0,1111,apple final cut studio 2 ( mac ),apple,1299.0,1409,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99
252,0,1008,norton internet security 2008 10 user,symantec,199.99,2162,symantec norton internet security 3.0 software for macintosh apple & mac software,,89.95
253,0,599,instant immersion french deluxe 2.0,topics entertainment,49.99,836,topics entertainment instant immersion ingles audio deluxe,,17.55
254,0,146,microsoft mappoint 2006 standard edition,microsoft,299.0,1014,microsoft office basic edition 2003 license and media,,124.95
255,0,138,sonicwall gms standard edition 10 node license,sonicwall,,1892,01-ssc-3363 sonicwall global management system standard edition license 10 nodes win,,1835.31
256,0,314,zipmagic personal edition,allume systems,19.95,1447,i copydvds 2 professional edition,me-too-software,27.9
257,0,654,acrobat professional 8 ( windows ),adobe,273.0,2833,microsoft office accounting professional 2007 ( pc ),,229.95
258,0,30,adobe fireworks cs3 [ mac ],adobe,299.0,568,adobe fireworks cs3 academic,,99.99
259,0,211,microsoft entertainment pack ce,microsoft,49.5,2423,microsoft student with encarta premium 2008 complete package,,43.6
260,0,273,quickbooks credit card processing kit 3.0,intuit,39.95,3133,quickbooks ( r ) credit card processing kit 2007,,39.99
261,1,1275,punch ! super home suite,punch ! software,49.99,2338,punch software 38100 punch ! super home suite ( small box ),punch software,45.99
262,0,140,retrospect 6.0 desktop mac upgrade,dantz,59.99,1804,bu24a600000 emc insignia retrospect desktop v. 6.1 upgrade package 2 clients cd,,51.85
263,0,1332,emedia blues guitar legends,emedia,29.94,1584,emedia essential bass guitar dvd,,16.95
264,0,731,instant immersion italian platinum,topics entertainment,129.99,423,topics entertainment instant immersion japanese crash course,,6.56
265,0,851,punch ! professional home design platinum v10,punch ! software,99.0,2008,instant home design 3.0,,15.9
266,0,1268,acid music studio 7,sony media,78.95,2163,acid music studio 6,sony-pictures-digital-entertainment,59.95
267,0,627,reader rabbit kindergarten version 1.1,the learning company,9.99,2048,jumpstart kindergarten ( jc ),,9.9
268,0,860,apple ilife '06 family pack ( mac dvd ) [ older version ],apple computer,99.0,265,apple iwork '06 family pack,,99.99
269,0,1136,mediafour macdrive 6 for windows,mediafour corporation,49.99,1192,act ! 2004 for windows,,249.95
270,0,512,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,2688,sony vegas7 .0 + dvd editing software with sound forge 8 for windows professional editing software,,549.95
271,0,1038,printmaster 17 gold by encore software,encore software,30.66,2565,marine aquarium & goldfishscreen saver by encore software,,18.27
272,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,111,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,,186.73
273,0,361,adobe creative suite cs3 web standard upsell,adobe,799.0,1678,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
274,0,1267,places ( pc & mac ),fogware publishing,29.99,2829,cosmi imusictools ( pc ),,19.99
275,0,29,family tree maker 11.2 collector 's edition,encore,109.95,1020,sony playstation 2 need for speed carbon collectors edition,,29.99
276,0,248,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,111,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,,186.73
277,0,943,rome total war gold edition,sega-of-america-inc .,19.99,340,destineer rise of nations gold edition,,45.99
278,0,172,ca arcserve bkup r11 .5 win agent mac os x upgrade prod only,computer associates,,2334,arcserve bkup protection suite exch r11 .5 upg-v prod only,,2249.99
279,0,1264,punch ! professional home design suite,punch ! software,69.99,1183,web easy ( r ) professional 6,,49.99
280,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,893,adobe cs3 design premium upgrade,,619.99
281,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,2206,microsoft office 2004 software suite oem mac apple & mac software,,239.95
282,0,644,microspot macdraft pe ( mac ),microspot ltd.,99.95,2850,microsoft office 2004 for students and teachers ( mac ),,134.99
283,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,2877,microsoft office outlook 2007,,109.95
284,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,939,adobe cs3 design premium academic,,575.99
285,0,1246,peachtree by sage complete accounting 2007,sage software,269.99,1377,peachtree ( r ) complete iii,,103.99
286,0,287,sibelius 5 professional edition,sibelius-software-ltd .,599.0,3089,systemsuite 6 ( tm ) professional mini,,49.99
287,0,49,reference success deluxe 2006,topics entertainment,49.95,2987,elementary school success deluxe 2006,,12.95
288,0,942,my guitar,emedia,29.95,854,mike dowling homespun swing guitar,,36.67
289,0,618,pop-up stopper professional,panicware,29.99,2998,orgchart professional 1.3,,39.95
290,0,827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,2325,make finale allegro software music production software,,164.95
291,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,1162,microsoft ( r ) access 2007,,109.99
292,0,1183,sims 2 pets expansion pack,aspyr media,34.99,2166,the sims expansion collection vol 1,,8.72
293,1,1203,corefx three level,core learning,59.95,590,sos aggregation company corefx three level-core learning ltd.,,51.09
294,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
295,0,519,microsoft student with encarta premium 2008 dvd,microsoft,49.95,1788,fb7-00576 microsoft encarta premium 2007 media volume cd win french,,23.53
296,0,1336,delorme topo usa mapping software 6.0 east region,delorme,49.95,677,delorme mapping street atlas usa 2007 plus dvd xx,,53.37
297,0,1196,individual small business advantage deluxe 2006,individual,49.99,2987,elementary school success deluxe 2006,,12.95
298,0,1151,pc tools spyware doctor 2007,encore,29.95,3219,pc tools spyware doctor 2007,,29.99
299,0,1269,punch 5 in 1 home design,punch ! software,39.99,204,punch software pro home design suite,,61.8
300,0,751,project x project management software,marware,199.95,2710,software management approaches : project management estimation and life cycle,,64.95
301,0,1122,apple xsan ( mac ),apple,,2020,apple ilife 06,,70.47
302,1,740,chessmaster 9000 ( mac ),feral interactive,39.99,930,chessmaster 9000 : feral interactive,,38.99
303,0,592,adobe after effects cs3 upgrade,adobe,299.0,893,adobe cs3 design premium upgrade,,619.99
304,0,274,instant immersion italian 2.0,topics entertainment,29.99,2062,instant immersion language lab deluxe edition,,14.9
305,0,731,instant immersion italian platinum,topics entertainment,129.99,845,topics entertainment instant immersion italian 2.0,,17.55
306,1,718,land before time : kindergarten,brighter-minds-media-inc .,9.99,450,brighter minds land before time : kindergarten,brighter-minds-media-inc .,9.99
307,0,669,printmaster gold v 17.0,encore software,19.99,1115,printmaster ( r ) gold 17,,19.99
308,0,541,microsoft onenote 2007,microsoft,99.95,2480,microsoft b21-00806 ae mappoint 2006 cd,,50.39
309,0,1349,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,430,adobe cs3 web standard upgrade,,413.99
310,0,1351,learn to play keyboard ( jewel case ),alfred publishing,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
311,0,1038,printmaster 17 gold by encore software,encore software,30.66,2544,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97
312,0,536,adobe photoshop elements 4.0 ( mac ),adobe,89.99,1696,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51
313,0,1072,marine aquarium & goldfish screen saver by encore software,encore software,,2139,marine aquarium & goldfish screen saver by encore software,,19.99
314,0,347,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,2457,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,,16.93
315,0,364,adobe premiere elements 3.0 [ lb ],adobe,99.99,3213,adobe photoshop elements 5.0 plus adobe premiere elements 3.0 â ?? with teacher resource center cd,,104.99
316,0,615,adobe creative suite cs3 design standard upgrade,adobe,399.0,3188,adobe creative suite 3 web standard complete package academic cd mac,,369.0
317,0,506,corel wordperfect office 12 standard upgrade,corel,149.99,946,adobe cs3 design standard upgrade,,413.99
318,0,636,mavis beacon teaches typing deluxe v17,encore software,39.99,2027,mavis beacon teaches typing 16 deluxe,,34.9
319,0,593,adobe indesign cs3 upgrade [ mac ],adobe,199.0,521,adobe cs3 design premium,,1865.99
320,0,484,adobe premiere elements 3.0,adobe,161.73,521,adobe cs3 design premium,,1865.99
321,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97
322,1,688,phase one capture one le,phase one,,250,phase one capture one le,,76.99
323,0,554,instant immersion german deluxe 2.0,topics entertainment,39.99,3048,instant immersion italian 2.0,topics entertainment,20.99
324,0,26,adobe premiere pro cs3 upgrade,adobe,299.0,183,onone software qx-tools pro 7 upgrade,,69.17
325,0,524,apple final cut express hd 3.5 ( mac ),apple computer,299.0,1856,ma265zm/a final cut express hd v. 3.5 media volume dvd mac multi-country,,12.98
326,0,875,century software tinyterm plus v. 4.0 complete product,century software,,2462,century software tt-5 century tinyterm v. 4.2 x complete product emulation 5 user ( s ) complete product standard pc,,395.97
327,0,424,vpn manager five to ten firebox,watchguard technologies inc,1995.0,2357,vpn manager 10 fireboxes watchguard wg4010,,831.36
328,0,1264,punch ! professional home design suite,punch ! software,69.99,1062,punch software 25100 punch ! master landscape and home design,punch software,45.99
329,0,799,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,744,prw photo explosion deluxe v. 3.0 complete package 1 user cd win,,47.6
330,0,558,instant immersion spanish 2.0,topics entertainment,29.99,3021,instant immers spanish dlux 2,,36.11
